Pat_surn	Pat_fore
Allington	Henricus
Allington	Henricus
Allington	Hildebrandus
Allington	Hugonis
Allington	Jacobum
Allington	Jana
Allington	Johannes
Allington	Johannes
Allington	John
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	Marmaduke
Allington	William
Allington	William
Allins	Sarah
Alliston	John
Allix	Petrus
Allix	Richard Wager
Allix	William
Allot	Frances
Allot	John
Allott	Bryan
Allott	Elizabeth
Allott	George
Allott	George
Allott	George
Allott	George
Allott	James
Allott	James
Allott	John
Allport	Josiah
Allsop le Dale, Freeholders or Proprieto	
Allway	Thomas
Allwin	Bla...
Allwin	Blanche
Allwin	Willielmus
Allwood	William
Allwyn	Gulielmus
Allwyn	Robertus
Allwyn	Robertus
Allyn	Johannes
Almer	Elizabethae
Almey	Gulielmus
Almonbury School, Major Part of the Gove	
Almond	George
Almond	Georgius
Almond	Robert White
Almond	Rogerus
Almondbury Free Grammar School, Governors	
Almont	James
Almont	Roger
Almont	Roger
Alpe	Robertus
Alport	Josiah
Alrager	Radulphi
Als	William
Als	William
Alsager	Anne
Alsager	Judith
Alsager	Judith
Alsager	Mary
Alsager	Mary
Alsager	Mary
Alsey	Robertus
Alsop	Catherine
Alsop	Joanna
Alsop	Mary
Alsop	Nathaniel
Alsop	Nathaniel
Alsop	Nathaniel
Alsop le Dale parish Freeholders or Prop	
Alsop, Freeholders	
Alsrie	Edwardi
Alstead	Edvardus
Alston	Caroli
Alston	Edward
Alston	Edwardum
Alston	Elizabeth
Alston	Johannes
Alston	Justinian
Alston	Rolandus
Alston	Rowland
Alston	Rowland
Alston	Rowland
Alston	Rowland
Alston	Rowland
Alston	Samuel
Alston	Samuel
Alston	Samuelem
Alston	Thomae
Alston	Thomas
Alston	Thomas
Alston	Thomas
Alston	Thomas
Alston	Thomas
Alston	Thomas
Alston	Thomas
Alston	Thome
Alston	William
Alston	William
Alston	William
Alston	William
Alston	William
Alston	Willimus
Alstone	Thomas
Altham	Jacobus
Altham	James
Altham	James
Altham	James
Altham	Leventhorpe
Altham	Peyton
Altham	Peyton
Altham	Peyton
Altham	Susanna
Altham	William
Alvanley	William
Alwes	Robert
Alwin	Robertus
Alycoke	Henry
Alyngton	Gyles
Amadas	Johannes
Amaster	Peregrine
Ambrose	John
Ambrose	Richardus
Amcoats	Gulielmus
Amcotes	Gulielmus
Amcotes	Richard
Amcott	Vincent
Amcotts	Anna Maria
Amcotts	Charles
Amcotts	Charles
Amcotts	Charles
Amcotts	Charles
Amcotts	Charles
Amcotts	Elizabeth Ingilby
Amcotts	Richardus
Amcotts	Richardus
Amcotts	Vincentis
Amcotts	Walter
Amcotts	Wharton
Amcotts	Wharton
Amcotts	Wharton
Amcotts	Wharton
Amcotts	Wharton
Amcotts	Wharton
Amcotts	Wharton
Amcotts	Wharton
Amcotts	Wharton
Amcotts	William
Ameredeth	Edwardus
Amerydeth	Edwardus
Ames	Levi
Amherst	Arthurus
Amherst	Galfridus
Amherst	Geoffrey
Amherst	Jeffery
Amherst	Jeffery
Amherst	Jeffery
Amherst	Jeffery
Amherst	Jeffery
Amherst	Jeffery
Amherst	Jeffery
Amherst	Jeffery
Amherst	Jeffery
Amherst	Jeffery
Amherst	Jeffery
Amherst	Jeffrey
Amherst	Jeffrey
Amherst	John
Amherst	William Pitt
Amhurst	
Amhurst	
Amhurst	Galfridus
Amhurst	Sarah
Amias	Thomas
Amice	Roger
Amigson	ffranciscum
Amis	Thomam
Amler	Frances
Amler	Frances
Amler	John
Amphett	Richardus
Amphlett	Johannes
Amphlett	John
Amphlett	Joseph
Amphlett	Richard
Amphlett	Richard
Amphlett	Richard Holmden
Amphlett	William
Amphlett	William
Ampleford	Samuelem
Amslie	Robert Sharpe
Amslie	Thomas Jackson
Amson	John
Amye	Johannes
Amye	Robertus
an assembly held for the Burgh of Great	
Ancaster	
Ancaster	
Ancaster	
Ancaster	
Ancaster	
Ancaster	
Ancaster	
Ancaster	
Ancaster	
Ancaster	
Ancaster	
Ancaster	
Ancaster	Brownlow
Ancaster	Peregrine
Ancaster	Peregrine
Ancaster	Peregrine
Ancaster	Peregrine
Ancaster	Peregrine
Ancaster	Peregrine
Ancaster	Peregrine
Ancaster	Peregrine
Ancaster	Peregrine
Ancaster	Peregrine
Ancaster	Peregrine
Ancaster	Peregrine Bertie
Ancaster	Peregrinus
Ancaster	Peregrinus
Ancaster	Peregrinus
Ancaster	Peregrinus
Ancaster	Peregrinus
Ancaster	Robertus
Ancaster and Kesteven	Brownlow
Ancaster and Kesteven	Brownlow
Ancaster and Kesteven	Brownlow
Ancaster and Kesteven	Brownlow
Ancaster and Kesteven	Peregrine
Ancaster and Kesteven	Peregrinus
Ancaster and Kestwen	Brownlow
Anckefyll	Henricus
Ancketell	Georgius
Ancketill	Christoferus
Ancketill	Christoferus
Ancotes	Henry
and Metropol. Cantuar	
and others	
and others	
and others	
and the Trustees of the Chapel	
and the Trustees of the Chapel	
Anderson	
Anderson	Charles
Anderson	Charles John
Anderson	Edmund
Anderson	Edmund
Anderson	Edmund
Anderson	Edmund
Anderson	Edmund
Anderson	Edmund
Anderson	Edmundus
Anderson	Edmundus
Anderson	Francis
Anderson	Franciscus
Anderson	Gertrude
Anderson	James
Anderson	Johannes
Anderson	Richard
Anderson	Richard
Anderson	Richard
Anderson	Richardus
Anderson	Ricus
Anderson	Stephanus
Anderson	Stephanus
Anderson	Stephanus
Anderson	Stephen
Anderson	Stephen
Anderson	Stephen
Anderson	Stephen
Anderton	Bernardus
Anderton	Christopherus
Anderton	Christopherus
Anderton	Elizabeth
Anderton	Isaac
Anderton	Jacobus
Anderton	Jacobus
Anderton	James
Anderton	Johannes
Anderton	johes
Anderton	John
Anderton	Richard
Anderton	Robert Procter
Anderton	Stephanus
Andover	
Andover	Mary
Andover	William
Andover	William
Andover	William
Andover	William Howard
Andover	William Howard
Andover	William Howard
Andover	William Howard
Andresse	Williamus
Andrew	James
Andrew	James
Andrew	Johannes
Andrew	John
Andrew	John
Andrew	John
Andrew	Randall
Andrew	Robert
Andrew	Robert
Andrew	Robert
Andrew	Robert
Andrew	Robert
Andrew Hacket	
Andrewe	Johannes
Andrewe	Thomas
Andrewe	Thomas
Andrewes	Anthonius
Andrewes	Georgius
Andrewes	Gerrard
Andrewes	Gerrard
Andrewes	Gerrard
Andrewes	Gerrard
Andrewes	Gerrard
Andrewes	Gerrard
Andrewes	Johannes
Andrewes	John
Andrewes	Margareta
Andrewes	Mariae
Andrewes	Mariae
Andrewes	Nicholaus
Andrewes	Philippus
Andrewes	Thomas
Andrewes	Thomas
Andrewes als Bradford	Ricardus
Andrews	
Andrews	Charles
Andrews	Charles
Andrews	Charles
Andrews	Charles
Andrews	Christopher
Andrews	Danielmus
Andrews	Edward William Robert
Andrews	Egidium
Andrews	Eleanor
Andrews	ffrancisci
Andrews	Georgii
Andrews	Henry
Andrews	Jacobi
Andrews	James
Andrews	Joannis
Andrews	Johannes
Andrews	John
Andrews	John
Andrews	John
Andrews	John
Andrews	Matheus
Andrews	Randal
Andrews	Randal
Andrews	Randal
Andrews	Randal
Andrews	Randal
Andrews	Randall
Andrews	Randall
Andrews	Randall
Andrews	Ricardus
Andrews	Robert
Andrews	Robert
Andrews	Robert
Andrews	Robert
Andrews	Robert
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Thomas
Andrews	Townsend
Andrews alias Frye	Thomas
Andrews als Clarke	Thomas
Andrews Lloyd	Samuel
Androes	Dorithea
Androwes	Thomas
Anescombe	Thomas
Ange	Johannis
Ange	Mariae
Angel	Gulielmus
Angell	Gulielmi
Angell	Johannes
Angell	William
Angell	William
Angerstein	John
Angerstein	John
Angerstein	John julius
Angerstein	John Julius
Angier	Johannes
Angier	Johannes
Angier	Nathanielem
Angier	Samuelis
Angier	Samuelis
Angier	Susan
Anglesey	
Anglesey	Arthur
Anglesey	Arthur
Anglesey	Arthurus
Anglesey	Arthurus
Anglesey	Arthurus
Anglesey	Henry William
Anglesey	Henry William
Anglesey	Henry William
Anglesey	Henry William
Anglesey JPs	
Angley	
Angram	Percival
Anguish	Anguish
Anguish	Edmundi
Anguish	Edmundum
Anguish	Edmundum
Anguish	Edmundum
Anguish	Edmundus
Anguish	Edmundus
Anguish	George
Anguish	George
Anguish	George
Anguish	George
Anguish	George
Anguish	George
Anguish	George
Anguish	George
Anguish	Johannem
Anguish	Thomas
Anguish	Thomas
Anguish	Thomas
Anguish	Thomas
Anguish	Thomas
Anguish	Thomas
Anguish	Thomas
Anguish	Thomas
Anguishe	Edmundi
Anion	Johannes
Anisley	Edmundus
Anna	
Anna	
Anna	Pembroke
Anna Ballarde	
Annae	
Annae	
Annae	
Annae	
Annae	
Annae	
Annae	
Annae	
Annae	
Annae	
Annde	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	
Anne	Edwardus
Anne of Cleves	
Anned	
Annesley	Arthur
Annesley	Arthur
Annesley	Arthur
Annesley	Arthur
Annesley	Arthur
Annesley	Arthur
Annesley	Arthur
Annesley	Francis
Annesley	Francis
Annesley	Francis
Annesley	Francisci
Annesley	Francisci
Annesley	Franciscus
Annesley	George
Annesley	Mary
Annesley	Robertum
Annesly	John
Annison	ffrancisorum
Annyson	ffranciscum
Annyson	Rebecca
Annyson	Sarae
Annyson	Sarae
Another	
Ansdale	James
Ansdell	James
Ansdell	James
Ansell	Eliza Charlotte
Ansell	Gulielmus
Ansell	Gulielmus
Ansell	John
Ansell	John
Ansell	Magdalen
Ansell	Mary Sophia
Ansell	William
Anslowe	Humphrey
Anson	
Anson	
Anson	Charles
Anson	Charles
Anson	Charles
Anson	Charles
Anson	Frederick
Anson	Frederick
Anson	G
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	George
Anson	Henry
Anson	Henry
Anson	Henry
Anson	Henry
Anson	Henry
Anson	Henry
Anson	Henry
Anson	Henry
Anson	Henry
Anson	Henry
Anson	Henry
Anson	Henry
Anson	John
Anson	John
Anson	John
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas
Anson	Thomas Lord
Anson	Thomas Lord
Anson	Thomas Lord
Anson	Thomas William
Anson	Thomas William
Anson	Thomas William
Anson	Thomas William
Anson	Thomas William
Anson	Thomas William
Anstey	Christopher
Anstey	Christopher
Anstey	Willimus
Anstis	
Anstis	Johannem
Anstis	Johannem
Anstis	Johannes
Anstis	Johannes
Anston	Thomas William
Anthony	
Anthorp	Frederick
Antill	Elizabetham
Anton	George
Antonie	William Lee
Antram	
Antram	Robertus
Antrim	Letitia
Antrobus	Edmund
Antrobus	Edmund
Antrobus	Edmund
Antrobus	Edmund
Antrobus	Edward
Antrobus	Gibbs Crawford
Antrobus	Isaac
Antrobus	William
Anwell	Laurence
Anwyl	Rice
Anwyl	Thomas Lloyd
ap Evan	Rice
ap Evan	Riceus
ap Eynon	Davidem
ap Eynon	Philippus
ap Gwillim	Willimus ap David
ap Howel Vaughan	Griffith
ap Howel Vaughan	Griffith
ap Howel Vaughan	Griffith
ap Howel Vaughan	Griffith
ap Howel Vaughan	Griffith
ap Howel Vaughan	Griffith
ap Howel Vaughan	Griffith
ap Howell Vaughan	Griffith
ap Howell Vaughan	Griffith
ap Jevan ap Eign	Thomas
ap Owen	Mark
ap powell ap Janken	Johannes
Ap Rice alias Risens	Johannis
ap Ritherch	Richard
ap Robartes	Maorganus
ap William	William
Apelby	Franciscus
Apesley	John
Aphoell	David
Aplestone	Johannes
Apleton	Roberti
Apleton	Robertum
Apletree	Thomas
Apleyard	Dorothea
Apleyard	Thomas
Apleyard	Thomas
Apleyard	Thomas
Apleyarde	Dorothea
Apleyarde	Thomas
Apleyearde	Thomas
Aplye	Robertus
Appelby	Joseph Dacre
Apperley	Anthonius
Apperley	Johannes
Apperley	Thomas
Apperley	Thomas
Apperley	Thomas
Appesly	Allen
Appesly	Allen
Appilbie	Robertus
Applebee	John
Applebee	John
Applebee	John
Applebee	John
Applebee	John
Appleby	Dorothy
Appleby	Edmundus
Applebye	Franciscus
Appletree	Thomas
Appletree	Thomas
Appletree	Thomas
Appley	Anthony
Appley	Thomas
Appleyard	Dorothea
Appleyard	Dorothea
Appleyard	John
Appleyard	Philip
Appleyard	Thomas
Applyn	Willimus
Apprice	Thomas
Apps	Guilielmus
Apps	Gulielmus
Apreece	Dorothea
Apreece	Robert
Apreece	Robertus
Apreece	Robertus
Apreece	Sara
Apreece	Sara
Apreece	Sarah
Apreece	Sarah
Apreece	Thomas Hussey
Apreece	Thomas Hussey
Apreece	Thomas Hussey
Aprice	Thomas
Aprice	Thomas
Aprice	Thomas
Apsley	Allen
Apsley	Allen
Apsley	Allen
Apsley	Edwardus
Apsley	Edwardus
Apsley	Edwardus
Apsley	Edwardus
Apsley	Johannes
Apsley	Petrus
Apsley ?	Edwardus
Apthorp	Stephanus
Apthorpe	Frederick
Apthorpe	Frederick
Apthorpe	Frederick
Apthorpe	Stephanus
Aras	Thomam
Arblaster	Edward
Arblaster	Francesca
Arbuthnott	Hugh
Arcedeckne	Andrew
Arcedeckne	Chaloner
Archard	Edwardus
Archbishop of Canterbury, Executors of	
Archbolde	Eleonora
Archdale	Matheus
Archdale	Matthaeus
Archdale	Mattheus
Archdale	Matthias
Archdale	Michaelis
Archdeacon and Chapter of Llandaff	
Archdeacon of Brecon	
Archdeacon of Brecon	
Archdeacon of Canterbury	
Archdeacon of Canterbury	
Archdeacon of Canterbury	
Archdeacon of Stow with Liddington Prebe	
Archdeacon of Surrey	
Archdeaconry	
Archdeaconry	
Archdeaon of Canterbury	
Arche	John
Arche	Richard
Arche	Richard
Archer	Amy Elizabeth
Archer	Andreas
Archer	Andreas
Archer	Andreas
Archer	Andrew
Archer	Andrew
Archer	Andrew
Archer	Andrew
Archer	Ann Elizabeth
Archer	Anthony
Archer	Anthony
Archer	Benjamin
Archer	Eadwardus
Archer	Edmund
Archer	Edmund
Archer	Edward
Archer	Edward
Archer	Elizabeth
Archer	Elizabeth
Archer	Ferdinand
Archer	George
Archer	Georgius
Archer	Gulielmus
Archer	Harriet
Archer	Harriott
Archer	Henry
Archer	James
Archer	James
Archer	James
Archer	James
Archer	James
Archer	James
Archer	Johannem
Archer	Johannes
Archer	Johannes
Archer	Johannes
Archer	Johannis
Archer	Johes
Archer	John
Archer	John
Archer	John
Archer	John
Archer	John
Archer	John
Archer	John
Archer	John
Archer	Joseph
Archer	Maria
Archer	Sarah
Archer	Simo
Archer	Simon
Archer	Simonis
Archer	Susanna
Archer	Susanna
Archer	Symon
Archer	Thomas
Archer	Thomas
Archer	Thomas
Archer	Thomas
Archer	Thomas
Archer	Thomas
Archer	Thomas
Archer	Thomas
Archer	Willelmus
Archer	William
Archer	William
Archer	William
Archer	Williamus
Archer	Willimus
Archpole	Edwardus
Archpoll	Edwardus
Arden	Charles George
Arden	Charles George
Arden	Charles George
Arden	Charles George
Arden	Charles George
Arden	Charles George
Arden	Charles George
Arden	Charles George
Arden	Francis Edward
Arden	Francis Edward
Arden	Francis Edward
Arden	Francis Edward
Arden	Francis Edward
Arden	Francis Edward
Arden	Francis Edward the elder
Arden	Johannes
Arden	John
Arden	John
Arden	John
Arden	John
Arden	John
Arden	Thomas
Arden	Thomas Edward
Ardern	Franciscus
Arderne	Georgius
Arderne	Georgius
Arderne	Jacobus
Arderne	Joannes
Arderne	Johes
Arderne	Radulphus
Arderne	Richard
Arderne	Richard
Arderne	Richard
Arderne	Richard
Arderon	Willimus
Arding	Isaac Richard
Arding	isaac Richard
Arding	Isaac Richard
Arding	Isaac Richard
Ardis	Johannes
Ardren	Willelmum
Argall	Alicia
Argall	Aliciae
Argall	Johannes
Argall	Thomam
Argall	Thomas
Argall	Thomas
Argan	Johannes
Argill	Samuel
Argyle	
Argyle and Greenwich	Johannem
Aris	Josephus
Aris	Simonis
Aris	William
Arkinson	John
Arkwright	Richard
Arkwright	Richard
Arkwright	Richard
Arkwright	Richard
Arland	Johannes
Arlbemarle	William Charles
Arle	Thomas
Arley Semelis	John
Arlinton	
Armebriding	John
Armested	Richardus
Armestrong	Gabrielus
Armestrong	Gabrielus
Armestrong	Gervasius
Armestronge	Gilbertus
Armestronge	Gilbertus
Armestronge	Hugo
Armetriding	James
Armetriding	James
Armetriding	John
Armetriding	John
Armiger	Gabriel
Armiger	Gabrielam
Armin	Maria
Armin	Michaelis
Armine	Guilielmus
Armine	Maria
Armine	Maria
Armistead	John
Armistead	Thomas
Armistead	Thomas
Armistead	Thomas
Armitage	George
Armitage	Johannes
Armitage	Johannes
Armitage	Johannes
Armitage	Johannes
Armitage	John Wentowrth
Armitage	Joseph
Armitage	Samuel
Armitage	Samuel
Armitage	Thomas
Armitstead	Edmund
Armitstead	Edmund
Armitstead	John
Armitstead	John
Armitstead	John
Armitstead	John
Armitstead	John
Armitstead	Richard
Armitstead	Robert
Armitstead	Robert
Armitstead	Robert
Armitstead	Thomas
Armitstead	Thomas
Armitstead	Thomas
Armitstead	Thomas
Armitstead	Thomas
Armitstead	Thomas
Armitstead	Thomas
Armitstead	Thomas
Armitstead	Thomas
Armley, inhabitants	
Armount	Wilimus
Armstead	Thomas
Armstrong	Elizabetham
Armstrong	Gabrielus
Armstrong	Gilbertus
Armstrong	Johes
Armstrong	John
Armstrong	Margaretae
Armstrong	Margaretae
Armstrong	Matthew
Armstrong	William
Armstrong	William
Armstrong	William
Armstrong	William
Armstronge	Franciscus
Armstronge	Gabrielis
Armyn	Ann
Armyn	Maria
