I-6	U	9004825	1095325	96259
	U	9006561	1095325	363986
91	U	9006449	7016015	6525
GNIS2000253	U	9006553	2139967	415825
GNIS2022396	U	9006553	2714649	1071249
196	U	9006549	7022129	1155288
90	U	9006549	1113185	114411
	N	2009007094	7030602	1001180802
accessed 14 February 2005	N	2009007306	7030602	1001180801
	U	9006561	1079538	80343
	U	9006561	1079538	357418
	N	2009007178	1079538	1001182568
	N	2009007178	1079538	1001182551
	N	2009007178	1079538	1001182561
	N	2009007178	1079538	1001182562
I-142	U	9006568	1079594	80401
160	U	9006549	1079594	357423
accessed 16 Dec 2002	N	2009007103	7026573	1001175771
VIII, 43	U	9005014	7008158	2825
	U	9006314	7008158	2825
	U	9006364	7008158	2825
	U	9006449	7008158	2825
	U	9006561	7008158	2825
	U	9006982	7026574	1167211
	U	9006983	7026574	1167211
accessed 16 Dec 2002	N	2009007108	7026574	1001175803
accessed 16 Dec 2002	N	2009007105	7026574	1001175804
accessed 16 Dec 2002	N	2009007104	7026574	1001175803
XI, 47	U	9005014	7008169	3075
	U	9006314	7008169	3075
	U	9006449	7008169	3075
187	U	9006549	7008169	3075
	U	9006982	7026571	1167206
accessed 16 Dec 2002	N	2009007108	7026571	1001175821
accessed 16 Dec 2002	N	2009007105	7026571	1001175822
	N	2009007103	7026571	1001175823
accessed 16 Dec 2002	N	2009007104	7026571	1001175821
	U	9000086	7008179	3178
XII, 594	U	9005014	7008179	3178
	U	9006249	7008179	3178
	U	9006314	7008179	3178
	U	9006449	7008179	3178
215	U	9006549	7008179	3178
	U	9006561	7008179	3178
	U	9006983	7026572	1167207
	U	9006985	7026572	1167207
accessed 16 Dec 2002	N	2009007105	7026572	1001175828
accessed 16 Dec 2002	N	2009007108	7026572	1001175827
accessed 16 Dec 2002	N	2009007104	7026572	1001175827
XII, 597	U	9005014	7008170	3180
	U	9006249	7008170	3180
	U	9006314	7008170	3180
	U	9006449	7008170	3180
215	U	9006549	7008170	3180
	U	9006561	7008170	3180
X, 733	U	9005014	7008095	3695
	U	9006249	7008095	3695
1108	U	9006267	7008095	3695
355	U	9006548	7008095	3695
182	U	9006549	7008095	3695
	U	9006590	7008095	3695
I-160	U	9006541	7008095	10555
345	U	9006548	7008095	174084
1108	U	9006267	7008095	315534
	AP	2009007106	7008095	3695
accessed 16 Dec 2002 	N	2009007108	7008095	1001175792
	AP	2009007106	7008095	1001175795
	P	2009007106	7008095	10555
xviii	N	9006871	7008095	1001175793
	N	2009007103	7008095	1001175794
accessed 16 Dec 2002	N	2009007104	7008095	1001175792
	N	2009007107	7008095	315534
	U	9006449	5000464	159450
1373	U	9006267	5000464	315897
accessed 16 Dec 2002	P	2009007107	5000464	1001175796
accessed 16 Dec 2002	N	2009007107	5000464	159450
