		42.8333	42	N	50	0											11.9167	11	E	55	0											1046709
		43.4667	43	N	28	0											10.55	10	E	33	0											1046712
		43.7	43	N	42	0											10.7	10	E	42	0											1046721
		42.6833	42	N	41	0											11.3333	11	E	20	0											1046802
		42.9	42	N	54	0											10.85	10	E	51	0											1046803
		43.9833	43	N	59	0											10.3	10	E	18	0											1047001
		43.5667	43	N	34	0											11.8667	11	E	52	0											1047023
		43.0833	43	N	5	0											10.6667	10	E	40	0											1047036
		43.1833	43	N	11	0											12.0333	12	E	2	0											1047087
		43.55	43	N	33	0											11.5833	11	E	35	0											1047093
		43.6333	43	N	38	0											10.2833	10	E	17	0											1047112
		43.8333	43	N	50	0											10.2833	10	E	17	0											1047144
		43.0833	43	N	5	0											11.55	11	E	33	0											1047151
		43.75	43	N	45	0											11.5167	11	E	31	0											1047166
		43.9667	43	N	58	0											11.1167	11	E	7	0											1047269
		43.7833	43	N	47	0											10.3833	10	E	23	0											1047332
		43.95	43	N	57	0											10.7167	10	E	43	0											1047338
		43.0333	43	N	2	0											10.5833	10	E	35	0											1047352
		43.9333	43	N	56	0											11.4667	11	E	28	0											1047366
		44.2833	44	N	17	0											9.95	9	E	57	0											1047446
		44.3333	44	N	20	0											9.7667	9	E	46	0											1047514
		43.2	43	N	12	0											11.5333	11	E	32	0											1100052
		43.7	43	N	42	0											11.9333	11	E	56	0											1100124
		43.75	43	N	45	0											10.5167	10	E	31	0											1100133
		44.05	44	N	3	0											11.5	11	E	30	0											1101282
		44.4167	44	N	25	0											9.8833	9	E	53	0											1101289
		43.1	43	N	6	0											10.6167	10	E	37	0											1104120
		42.7833	42	N	47	0											10.1667	10	E	10	0											1104138
		43.05	43	N	3	0											9.8667	9	E	52	0											1104163
		42.9333	42	N	56	0											11.8667	11	E	52	0											1104192
		43.6667	43	N	40	0											12.1667	12	E	10	0											1104629
		38.2833	38	N	17	0											15.5333	15	E	32	0											1105021
		43.1667	43	N	10	0											10.95	10	E	57	0											1105368
		43.1333	43	N	8	0											11.1333	11	E	8	0											1105685
		43.7667	43	N	46	0											10.55	10	E	33	0											1106401
		44.2	44	N	12	0											11.1	11	E	6	0											1106911
		44.0333	44	N	2	0											10.9333	10	E	56	0											1108367
		43.7833	43	N	47	0											11.5833	11	E	35	0											1108368
		43.8	43	N	48	0											11.9	11	E	54	0											1108469
		43.9333	43	N	56	0											11.6667	11	E	40	0											1108487
		44.1667	44	N	10	0											11.3333	11	E	20	0											1108527
		44.2	44	N	12	0											10.4333	10	E	26	0											1108590
		44.0667	44	N	4	0											10.2833	10	E	17	0											1108724
		43.1833	43	N	11	0											10.9333	10	E	56	0											1109344
		43.3	43	N	18	0											11.1667	11	E	10	0											1109363
		43.65	43	N	39	0											11.65	11	E	39	0											1109495
		42.6333	42	N	38	0											11.0833	11	E	5	0											1109756
		43.75	43	N	45	0											11.25	11	E	15	0											1111810
		42.45	42	N	27	0											11.2333	11	E	14	0											1114802
		43.05	43	N	3	0											11.9667	11	E	58	0											1115906
		43.8167	43	N	49	0											10.3167	10	E	19	0											1117234
		43.6833	43	N	41	0											10.2833	10	E	17	0											1121388
		43.7667	43	N	46	0											11.1	11	E	6	0											1121940
		43.3	43	N	18	0											10.4833	10	E	29	0											1122612
		42.95	42	N	57	0											10.55	10	E	33	0											1123066
		43.6667	43	N	40	0											10.6333	10	E	38	0											1123775
		43.2667	43	N	16	0											11.9	11	E	54	0											1123823
		43.7667	43	N	46	0											11.2167	11	E	13	0											1124371
		44	44	N	0	0											10.5833	10	E	35	0											1126117
		44.2333	44	N	14	0											11.05	11	E	3	0											1126122
		44.05	44	N	3	0											9.9667	9	E	58	0											1126668
		43.0833	43	N	5	0											11.3667	11	E	22	0											1127088
		42.65	42	N	39	0											11	11	E	0	0											1128089
		42.9667	42	N	58	0											11.35	11	E	21	0											1128141
		43.7333	43	N	44	0											11.0167	11	E	1	0											1128558
