	1		C	P	83002		7006146
	1		C	P	83002		7006147
	1		C	P	83002		7006148
	1		C	P	83002		7006149
	1		C	P	83002		7006151
	1		C	P	83002		7006152
	1		C	P	83002		7006153
	1		C	P	83002		7006155
	1		C	P	83002		7006157
	1		C	P	83002		7006159
was apparently an Etruscan settlement, but was only first documented in 9th cen. AD	1	9999	C	P	83002	-800	7006161
	2		C	N	83040		7006161
is important rail link with Florence, Pistoia & Bologna	4	9999	C	N	83131	1800	7006161
	6		C	N	83153		7006161
famed for production of woolens since 13th cen.; today also produces cement & textile machinery	3	9999	C	N	83377	1200	7006161
famed for Romanesque, Gothic & Renaissance architecture, sculpture & painting	5	9999	C	N	83505	1000	7006161
	1		C	P	83002		7006162
	1		C	P	83002		7006163
	1		C	P	83002		7006164
	1		C	P	83002		7006165
	1		C	P	83002		7006166
	1		C	P	83002		7006167
	1		C	P	83002		7006168
	2		C	N	83030		7006168
	3		C	N	83331		7006168
	1		C	P	83002		7006169
	1		C	P	83002		7006170
	1		C	P	83002		7006172
was a noted medieval center	1	9999	C	P	83002	900	7006173
	2		C	N	83030		7006173
	3		C	N	83303		7006173
	1		C	P	83002		7006174
	1		C	P	83002		7006175
	1		C	P	83002		7006176
	1		C	P	83002		7006177
	1		C	P	83002		7006178
	1		C	P	83002		7006181
	1		C	P	83002		7006183
	1		C	P	83002		7006184
	1		C	P	83002		7006185
	1		C	P	83002		7006186
	2		C	N	83020		7006188
was an early medieval center	1	9999	C	P	83002	800	7006188
	2		C	N	83030		7006189
	3		H	N	83040		7006189
was an Etruscan city	1	9999	C	P	83002	-600	7006189
	1		C	P	83002		7006190
	1		C	P	83002		7006191
	1		C	P	83002		7006192
	1		C	P	83002		7006194
	2		C	N	83030		7006194
	3		C	N	83331		7006194
was an Etruscan city	1	9999	C	P	83002	-700	7006195
	2		C	N	83030		7006195
	1		C	P	83002		7006196
	1		C	P	21471		7006197
	1		C	P	83002		7006198
	1		C	P	83002		7006200
	1		C	P	83002		7006201
	1		C	P	83002		7006202
	1		C	P	83002		7006204
	1		C	P	83002		7006205
	1		C	P	83002		7006206
	2		C	N	83040		7006207
	3		C	N	83331		7006207
	5		C	N	83351		7006207
	4		C	N	83352		7006207
city of Lucca built a fortification here in 12th cen., village grew up around it in 15th cen.	1	9999	C	P	83002	1100	7006207
	1		C	P	83002		7006242
	1		C	P	83002		7006245
	1		C	P	83002		7006293
	1		C	P	83002		7006294
	1		C	P	83002		7006295
	1		C	P	83002		7006296
	1		C	P	83002		7006299
	1		C	P	83002		7006300
	1		C	P	83002		7006301
	1		C	P	83002		7006302
	1		C	P	83002		7006303
	1		C	P	83002		7006304
	1		C	P	83002		7006305
	1		C	P	83002		7006306
	1		C	P	83002		7006307
	5		H	N	54462		7006308
	2		C	N	83030		7006308
	3		C	N	83352		7006308
	4		C	N	83354		7006308
was probably known in Antiquity; was a medieval spa center	1	9999	C	P	83002	-300	7006308
	1		C	P	83002		7006309
	4		H	N	54462		7006310
documented in late 8th cen.	1	9999	C	P	83002	500	7006310
	2		C	N	83030		7006310
	3		C	N	83371		7006310
	1		C	P	83002		7006312
	3		C	N	54451		7006313
	2		C	N	83030		7006313
structures here date to at least 7th cen. BC	1	9999	C	P	83002	-800	7006313
	1		C	P	83002		7006314
	1		C	P	83002		7006315
	1		C	P	83002		7006317
	1		C	P	83002		7006318
	1		C	P	83002		7006319
	1		C	P	83002		7006320
	1		C	P	83002		7006321
	2		C	N	83030		7006322
was a medieval fortification, was greatly expanded in the 15th cen.	1	9999	C	P	83002	1000	7006322
	1		C	P	83002		7006323
	1		C	P	83002		7006324
	1		C	P	83002		7006325
	1		C	P	83002		7006326
	1		C	P	83002		7006327
	1		C	P	83002		7006328
	1		C	P	21105		7006329
had Roman settlement	1	9999	C	P	83002	-300	7006330
	2		C	N	83030		7006330
	3		C	N	83371		7006330
	1		C	P	83002		7006331
	1		C	P	83002		7006332
	1		C	P	83002		7006333
	2		C	N	83030		7006334
was an Etruscan settlement	1	9999	C	P	83002	-800	7006334
famous for medieval architecture, especially the towers (14 of the original 72 remain) that were built by rival families	3	9999	C	N	83351	1700	7006334
noted for museum & fresco paintings in various churches, especially those by Barna, Bartolo di Fredi & Benozzo Gozzoli	4	9999	C	N	83505	1800	7006334
	1		C	P	83002		7006335
	1		C	P	83002		7006336
	1		C	P	83002		7006337
	1		C	P	83002		7006338
	1		C	P	83002		7006339
	1		C	P	83002		7006341
	3		C	N	54451		7006344
	2		C	N	83030		7006344
	4		C	N	83153		7006344
was a very ancient center founded by at least 800 BC (maybe Umbran), was later an important Etruscan city	1	9999	C	P	83002	-700	7006344
	1		C	P	83002		7006345
	1		C	P	83002		7006346
	1		C	P	83002		7006520
	2		C	N	21451		7006522
	1		C	P	22101		7006522
	1		C	P	83002		7006523
	1		C	P	83002		7006524
	1		C	P	83002		7006526
	1		C	P	83002		7006528
	1		C	P	83002		7006530
	2		C	N	21451		7006531
	1		C	P	22101		7006531
	2		C	N	21451		7006533
